Rank,Similarity Score,Peterson URL Video 1,Wolfe URL Video 2
157,0.8900589571255891,https://www.youtube.com/watch?v=RcmWssTLFv0,https://www.youtube.com/watch?v=IIgJWYMX6LE
169,0.8892921180996067,https://www.youtube.com/watch?v=DjYqkPrCvXQ,https://www.youtube.com/watch?v=IIgJWYMX6LE
170,0.8892223130719136,https://www.youtube.com/watch?v=mJI0hVV-5Vs,https://www.youtube.com/watch?v=IIgJWYMX6LE
201,0.8860911159762006,https://www.youtube.com/watch?v=F7T5cg1a77A,https://www.youtube.com/watch?v=IIgJWYMX6LE
214,0.8850124697680165,https://www.youtube.com/watch?v=134BCxbMUlU,https://www.youtube.com/watch?v=IIgJWYMX6LE
252,0.8815067808970687,https://www.youtube.com/watch?v=I8Xc2_FtpHI,https://www.youtube.com/watch?v=IIgJWYMX6LE
253,0.8814903933263227,https://www.youtube.com/watch?v=DmpUQEDRIKA,https://www.youtube.com/watch?v=IIgJWYMX6LE
268,0.8800054520552255,https://www.youtube.com/watch?v=Us979jCjHu8,https://www.youtube.com/watch?v=IIgJWYMX6LE
270,0.8797550134489183,https://www.youtube.com/watch?v=bjnvtRgpg6g,https://www.youtube.com/watch?v=IIgJWYMX6LE
283,0.878681816007337,https://www.youtube.com/watch?v=Gacjj2aCo7Q,https://www.youtube.com/watch?v=IIgJWYMX6LE
295,0.8778604282442282,https://www.youtube.com/watch?v=tIZb0YEcyNo,https://www.youtube.com/watch?v=IIgJWYMX6LE
343,0.8726345119276118,https://www.youtube.com/watch?v=w1scgquS2mo,https://www.youtube.com/watch?v=IIgJWYMX6LE
344,0.8725627257263211,https://www.youtube.com/watch?v=rnw4SXX7cGY,https://www.youtube.com/watch?v=IIgJWYMX6LE
346,0.8724569478938259,https://www.youtube.com/watch?v=sJVtAIIHxu0,https://www.youtube.com/watch?v=IIgJWYMX6LE
369,0.8703659623497869,https://www.youtube.com/watch?v=rM8JsibkrI8,https://www.youtube.com/watch?v=IIgJWYMX6LE
395,0.8681555790088099,https://www.youtube.com/watch?v=G7U9el_yVhI,https://www.youtube.com/watch?v=IIgJWYMX6LE
429,0.8656130439715403,https://www.youtube.com/watch?v=bV16NEWld8Q,https://www.youtube.com/watch?v=IIgJWYMX6LE
457,0.863897317069182,https://www.youtube.com/watch?v=aI-pET9YD6A,https://www.youtube.com/watch?v=IIgJWYMX6LE
461,0.8638063287809067,https://www.youtube.com/watch?v=6Rd10PQVsGs,https://www.youtube.com/watch?v=IIgJWYMX6LE
501,0.8604385525351665,https://www.youtube.com/watch?v=EN2lyN7rM4E,https://www.youtube.com/watch?v=IIgJWYMX6LE
630,0.8464529762083939,https://www.youtube.com/watch?v=5Q_GIHDpuZw,https://www.youtube.com/watch?v=IIgJWYMX6LE
646,0.8441871990487461,https://www.youtube.com/watch?v=nsZ8XqHPjI4,https://www.youtube.com/watch?v=IIgJWYMX6LE
